"03","CIENCIAS Y TECNOLOGIA","27","PSICOLOGIA LABORAL"
"03","CIENCIAS Y TECNOLOGIA","28","VETERINARIA"
"03","CIENCIAS Y TECNOLOGIA","29","PLANOS/CARTOGRAFIA"
"03","CIENCIAS Y TECNOLOGIA","30","ELECTRICIDAD"
"03","CIENCIAS Y TECNOLOGIA","98","GENERAL"
"03","CIENCIAS Y TECNOLOGIA","99","SIN SUBTEMA"
"04","CULTURAL","01","COSTUMBRES ORIENTALES"
"04","CULTURAL","02","VOCACIONAL"
"04","CULTURAL","03","CULTURISMO"
"04","CULTURAL","04","ENSAYO"
"04","CULTURAL","05","ACTUALIDAD"
"04","CULTURAL","06","BIOGRAFIA"
"04","CULTURAL","07","LIBRE"
"04","CULTURAL","98","GENERAL"
"04","CULTURAL","99","SIN SUBTEMA"
"05","CUENTOS","01","INFANTILES"
"05","CUENTOS","02","COLOREAR\"
"05","CUENTOS","03","DIDACTICO INFORMATIVO"
"05","CUENTOS","04","COLECCIONES"
"05","CUENTOS","05","MISTERIO"
"05","CUENTOS","06","NARRATIVA"
"05","CUENTOS","07","CIENCIA FICCION"
"05","CUENTOS","08","CINE/INFANTIL"
"05","CUENTOS","09","PEGATINAS"
"05","CUENTOS","10","RELATOS/TERROR"
"05","CUENTOS","11","POLICIALES"
"05","CUENTOS","12","RELATOS"
"05","CUENTOS","13","CLASICOS"
"05","CUENTOS","14","AVENTURAS"
"05","CUENTOS","98","GENERAL"
"05","CUENTOS","99","S/SUBTEMA"
"06","COMERCIAL","01","FRUTIHORTICULTURA"
"06","COMERCIAL","02","COMERCIAL AGRICOLA"
"06","COMERCIAL","03","INTERNET"
"06","COMERCIAL","04","ADMINISTRACION"
"06","COMERCIAL","05","AUTOMOTOR"
"06","COMERCIAL","06","FESTEJOS & EVENTOS"
"06","COMERCIAL","07","SERVICIOS"
"06","COMERCIAL","08","PROPIEDADES"
"06","COMERCIAL","09","REMATES"
"06","COMERCIAL","10","AVISOS CLASIFICADOS"
"06","COMERCIAL","11","NEGOCIOS"
"06","COMERCIAL","12","RECURSOS HUMANOS"
"06","COMERCIAL","98","GENERAL"
"06","COMERCIAL","99","SIN SUBTEMA"
"07","COCINA","01","REPOSTERIA"
"07","COCINA","02","INTERNACIONAL"
"07","COCINA","03","DECORACION"
"07","COCINA","04","VEGETARIANA"
"07","COCINA","05","LIGHT"
"07","COCINA","06","PASTAS"
"07","COCINA","07","COCINA MICROONDAS/FRIZER"
"07","COCINA","08","FACIL"
"07","COCINA","09","PIZZAS"
"07","COCINA","10","CARNES"
"07","COCINA","11","COCINA EROTICA"
"07","COCINA","12","PARRILLA"
"07","COCINA","13","PESCADOS"
"07","COCINA","14","VARIOS"
"07","COCINA","15","NACIONAL"
"07","COCINA","16","CELIACOS/DIABETICOS"
"07","COCINA","17","EMPANADAS"
"07","COCINA","18","TAPAS"
"07","COCINA","19","NAVIDE—A"
"07","COCINA","20","SANA"
"07","COCINA","21","SIN CARNE"
"07","COCINA","22","NI—OS"
"07","COCINA","23","SALADOS Y DULCES"
"07","COCINA","24","COCINA DULCES Y JALEAS"
"07","COCINA","25","COCINA PARA HOMBRES"
"07","COCINA","27","SUSHI"
"07","COCINA","28","PANADERIA"
"07","COCINA","29","RECETAS"
"07","COCINA","30","ANTICOLESTEROL"
"07","COCINA","31","PASTELERIA"
"07","COCINA","32","SOPAS"
"07","COCINA","33","RECETAS PARA NIÒOS"
"07","COCINA","34","GUISOS"
"07","COCINA","35","CANAPES Y CALENTITOS"
"07","COCINA","36","VIANDAS"
"07","COCINA","37","FIAMBRES"
"07","COCINA","98","GENERAL"
"07","COCINA","99","SIN/SUBTEMA"
"08","DEPORTES","01","ATLETISMO"
"08","DEPORTES","02","BOXEO"
"08","DEPORTES","03","BASKETBALL"
"08","DEPORTES","04","FOOTBALL"
"08","DEPORTES","05","TENIS"
"08","DEPORTES","06","PADDLE"
"08","DEPORTES","07","POLO"
"08","DEPORTES","08","NAUTICA"
"08","DEPORTES","09","HIPISMO"
"08","DEPORTES","10","AJEDREZ"
"08","DEPORTES","11","AUTOMOVILISMO"
"08","DEPORTES","12","RUGBY"
"08","DEPORTES","13","MOTOCICLISMO"
"08","DEPORTES","14","CICLISMO"
"08","DEPORTES","15","CAZA Y PESCA"
"08","DEPORTES","16","FISICOCULTURISMO"
"08","DEPORTES","17","ARTES MARCIALES"
"08","DEPORTES","18","YOGA"
"08","DEPORTES","19","HOCKEY"
"08","DEPORTES","20","ESQUI"
"08","DEPORTES","21","GOLF"
"08","DEPORTES","22","VOLEY"
"08","DEPORTES","23","SURF"
"08","DEPORTES","24","TIEMPO LIBRE"
"08","DEPORTES","25","DEPORTE CALENDARIO"
"08","DEPORTES","26","REPORTAJES"
"08","DEPORTES","27","ALPINISMO"
"08","DEPORTES","28","BUCEO"
"08","DEPORTES","29","SNOW-OARD"
"08","DEPORTES","30","PARAPENTE"
"08","DEPORTES","31","MUNDO MARINO"
"08","DEPORTES","32","ESCALAR"
"08","DEPORTES","33","LUCHA"
"08","DEPORTES","34","MOTOCROSS"
"08","DEPORTES","35","AVIACION DEPORTIVA"
"08","DEPORTES","36","VARIOS"
"08","DEPORTES","37","FOTOGRAFIA"
"08","DEPORTES","38","SKATEBOARD"
"08","DEPORTES","39","PATINAJE"
"08","DEPORTES","40","BIOGRAFIA"
"08","DEPORTES","41","ALTERNATIVOS"
"08","DEPORTES","42","AEROBICS"
"08","DEPORTES","43","AVENTURA"
"08","DEPORTES","44","PILATES"
"08","DEPORTES","45","TRIATLON"
"08","DEPORTES","46","KAYAK"
"08","DEPORTES","98","GENERAL"
"08","DEPORTES","99","S/SUBTEMA"
"09","EDUCACION Y CULTURA","01","CURSO DE INGLES"
"09","EDUCACION Y CULTURA","02","HISTORIA"
"09","EDUCACION Y CULTURA","03","GEOGRAFIA"
"09","EDUCACION Y CULTURA","04","BIOGRAFIAS"
"09","EDUCACION Y CULTURA","05","DICCIONARIO"
"09","EDUCACION Y CULTURA","06","CURSO DE FRANCES"
"09","EDUCACION Y CULTURA","07","CURSO DE ITALIANO"
"09","EDUCACION Y CULTURA","08","CURSO DE PORTUGUES"
"09","EDUCACION Y CULTURA","09","CURSO DE ALEMAN"
"09","EDUCACION Y CULTURA","10","DICC.ESPANOL INLES"
"09","EDUCACION Y CULTURA","11","GUIA UNIVERSITARIA"
"09","EDUCACION Y CULTURA","12","EDUCACION CIVICA"
"09","EDUCACION Y CULTURA","13","NIVEL INICIAL"
"09","EDUCACION Y CULTURA","14","PREHISTORIA"
